Date,Close
2014-02-03,11.4
2014-02-04,11.42
2014-02-05,11.42
2014-02-06,11.54
2014-02-07,11.68
2014-02-10,11.7
2014-02-11,11.83
2014-02-12,11.84
2014-02-13,11.88
2014-02-14,11.97
2014-02-18,11.94
2014-02-19,11.88
2014-02-20,11.97
2014-02-21,11.94
2014-02-24,12
2014-02-25,12.01
2014-02-26,12.01
2014-02-27,12.07
2014-02-28,12.13
2014-03-03,12.04
2014-03-04,12.21
2014-03-05,12.17
2014-03-06,12.18
2014-03-07,12.21
2014-03-10,12.2
2014-03-11,12.17
2014-03-12,12.19
2014-03-13,12.06
2014-03-14,12.05
2014-03-17,12.15
2014-03-18,12.21
2014-03-19,12.14
2014-03-20,12.19
2014-03-21,12.18
2014-03-24,12.08
2014-03-25,12.16
2014-03-26,12.12
2014-03-27,12.13
2014-03-28,12.2
2014-03-31,12.28
2014-04-01,12.32
2014-04-02,12.36
2014-04-03,12.37
2014-04-04,12.27
2014-04-07,12.2
2014-04-08,12.25
2014-04-09,12.33
2014-04-10,12.16
2014-04-11,12.08
2014-04-14,12.16
2014-04-15,12.25
2014-04-16,12.36
2014-04-17,12.42
2014-04-21,12.45
2014-04-22,12.45
2014-04-23,12.42
2014-04-24,12.4
2014-04-25,12.35
2014-04-28,12.48
2014-04-29,12.48
2014-04-30,12.51
2014-05-01,12.46
2014-05-02,12.47
2014-05-05,12.46
2014-05-06,12.39
2014-05-07,12.49
2014-05-08,12.49
2014-05-09,12.52
2014-05-12,12.58
2014-05-13,12.6
2014-05-14,12.56
2014-05-15,12.44
2014-05-16,12.48
2014-05-19,12.48
2014-05-20,12.41
2014-05-21,12.51
2014-05-22,12.51
2014-05-23,12.54
2014-05-27,12.57
2014-05-28,12.57
2014-05-29,12.62
2014-05-30,12.67
2014-06-02,12.67
2014-06-03,12.65
2014-06-04,12.64
2014-06-05,12.72
2014-06-06,12.76
2014-06-09,12.78
2014-06-10,12.78
2014-06-11,12.73
2014-06-12,12.66
2014-06-13,12.72
2014-06-16,12.78
2014-06-17,12.79
2014-06-18,12.87
2014-06-19,12.91
2014-06-20,12.95
2014-06-23,12.84
2014-06-24,12.77
2014-06-25,12.8
2014-06-26,12.77
2014-06-27,12.79
2014-06-30,12.76
2014-07-01,12.82
2014-07-02,12.84
2014-07-03,12.9
2014-07-07,12.88
2014-07-08,12.83
2014-07-09,12.87
2014-07-10,12.85
2014-07-11,12.85
2014-07-14,12.91
2014-07-15,12.89
2014-07-16,13
2014-07-17,12.87
2014-07-18,12.96
2014-07-21,12.94
2014-07-22,12.96
2014-07-23,12.96
2014-07-24,12.96
2014-07-25,12.91
2014-07-28,12.89
2014-07-29,12.83
2014-07-30,12.78
2014-07-31,12.54
2014-08-01,12.51
2014-08-04,12.57
2014-08-05,12.45
2014-08-06,12.48
2014-08-07,12.42
2014-08-08,12.55
2014-08-11,12.58
2014-08-12,12.57
2014-08-13,12.65
2014-08-14,12.69
2014-08-15,12.69
2014-08-18,12.78
2014-08-19,12.84
2014-08-20,12.88
2014-08-21,12.92
2014-08-22,12.88
2014-08-25,12.92
2014-08-26,12.93
2014-08-27,12.94
2014-08-28,12.94
2014-08-29,12.97
2014-09-02,12.93
2014-09-03,12.95
2014-09-04,12.96
2014-09-05,13.02
2014-09-08,12.98
2014-09-09,12.92
2014-09-10,12.94
2014-09-11,12.95
2014-09-12,12.87
2014-09-15,12.92
2014-09-16,13.01
2014-09-17,13.03
2014-09-18,13.09
2014-09-19,13.14
2014-09-22,12.98
2014-09-23,12.89
2014-09-24,12.99
2014-09-25,12.83
2014-09-26,12.9
2014-09-29,12.9
2014-09-30,12.85
2014-10-01,12.69
2014-10-02,12.67
2014-10-03,12.78
2014-10-06,12.79
2014-10-07,12.62
2014-10-08,12.82
2014-10-09,12.59
2014-10-10,12.48
2014-10-13,12.31
2014-10-14,12.32
2014-10-15,12.24
2014-10-16,12.2
2014-10-17,12.35
2014-10-20,12.46
2014-10-21,12.63
2014-10-22,12.57
2014-10-23,12.65
2014-10-24,12.77
2014-10-27,12.78
2014-10-28,12.89
2014-10-29,12.91
2014-10-30,12.95
2014-10-31,13.11
2014-11-03,13.09
2014-11-04,13.11
2014-11-05,13.17
2014-11-06,13.23
2014-11-07,13.24
2014-11-10,13.28
2014-11-11,13.28
2014-11-12,13.29
2014-11-13,13.32
2014-11-14,13.32
2014-11-17,13.34
2014-11-18,13.38
2014-11-19,13.4
2014-11-20,13.43
2014-11-21,13.49
2014-11-24,13.45
2014-11-25,13.44
2014-11-26,13.49
2014-11-28,13.5
2014-12-01,13.46
2014-12-02,13.52
2014-12-03,13.54
2014-12-04,13.52
2014-12-05,13.53
2014-12-08,13.43
2014-12-09,13.35
2014-12-10,13.16
2014-12-11,13.21
2014-12-12,13
2014-12-15,12.94
2014-12-16,12.89
2014-12-17,13.12
2014-12-18,13.41
2014-12-19,13.45
2014-12-22,13.44
2014-12-23,13.5
2014-12-24,13.48
2014-12-26,13.5
2014-12-29,13.47
2014-12-30,13.41
2014-12-31,13.28
2015-01-02,13.27
2015-01-05,13.08
2015-01-06,13
2015-01-07,13.16
2015-01-08,13.4
2015-01-09,13.3
2015-01-12,13.22
2015-01-13,13.19
2015-01-14,13.13
2015-01-15,13.08
2015-01-16,13.26
2015-01-20,13.27
2015-01-21,13.33
2015-01-22,13.48
2015-01-23,13.31
2015-01-26,13.33
2015-01-27,13.12
2015-01-28,12.95
2015-01-29,13.08
2015-01-30,12.87
2015-02-02,13.05
2015-02-03,13.25
2015-02-04,13.22
2015-02-05,13.35
2015-02-06,13.33
2015-02-09,13.27
2015-02-10,13.41
2015-02-11,13.41
2015-02-12,13.51
2015-02-13,13.56
2015-02-17,13.56
2015-02-18,13.53
2015-02-19,13.5
2015-02-20,13.55
2015-02-23,13.52
2015-02-24,13.59
2015-02-25,13.59
2015-02-26,13.57
2015-02-27,13.54
2015-03-02,13.61
