Date,Close
2012-11-08,0.49
2012-11-09,0.49
2012-11-12,0.49
2012-11-13,0.48
2012-11-14,0.47
2012-11-15,0.46
2012-11-16,0.47
2012-11-19,0.5
2012-11-20,0.5
2012-11-21,0.5
2012-11-23,0.53
2012-11-26,0.53
2012-11-27,0.53
2012-11-28,0.54
2012-11-29,0.55
2012-11-30,0.55
2012-12-03,0.55
2012-12-04,0.54
2012-12-05,0.53
2012-12-06,0.54
2012-12-07,0.53
2012-12-10,0.53
2012-12-11,0.55
2012-12-12,0.55
2012-12-13,0.54
2012-12-14,0.52
2012-12-17,0.54
2012-12-18,0.57
2012-12-19,0.56
2012-12-20,0.56
2012-12-21,0.54
2012-12-24,0.54
2012-12-26,0.52
2012-12-27,0.52
2012-12-28,0.51
2012-12-31,0.54
2013-01-02,0.59
2013-01-03,0.58
2013-01-04,0.58
2013-01-07,0.58
2013-01-08,0.57
2013-01-09,0.58
2013-01-10,0.59
2013-01-11,0.59
2013-01-14,0.58
2013-01-15,0.57
2013-01-16,0.58
2013-01-17,0.59
2013-01-18,0.59
2013-01-22,0.59
2013-01-23,0.6
2013-01-24,0.57
2013-01-25,0.58
2013-01-28,0.59
2013-01-29,0.59
2013-01-30,0.58
2013-01-31,0.58
2013-02-01,0.6
2013-02-04,0.57
2013-02-05,0.59
2013-02-06,0.59
2013-02-07,0.59
2013-02-08,0.61
2013-02-11,0.61
2013-02-12,0.6
2013-02-13,0.61
2013-02-14,0.61
2013-02-15,0.6
2013-02-19,0.61
2013-02-20,0.59
2013-02-21,0.57
2013-02-22,0.58
2013-02-25,0.56
2013-02-26,0.57
2013-02-27,0.59
2013-02-28,0.58
2013-03-01,0.59
2013-03-04,0.6
2013-03-05,0.62
2013-03-06,0.62
2013-03-07,0.63
2013-03-08,0.63
2013-03-11,0.63
2013-03-12,0.62
2013-03-13,0.62
2013-03-14,0.63
2013-03-15,0.62
2013-03-18,0.62
2013-03-19,0.62
2013-03-20,0.63
2013-03-21,0.61
2013-03-22,0.62
2013-03-25,0.62
2013-03-26,0.63
2013-03-27,0.63
2013-03-28,0.63
2013-04-01,0.62
2013-04-02,0.64
2013-04-03,0.62
2013-04-04,0.62
2013-04-05,0.6
2013-04-08,0.61
2013-04-09,0.63
2013-04-10,0.66
2013-04-11,0.66
2013-04-12,0.66
2013-04-15,0.62
2013-04-16,0.65
2013-04-17,0.61
2013-04-18,0.58
2013-04-19,0.61
2013-04-22,0.63
2013-04-23,0.64
2013-04-24,0.64
2013-04-25,0.65
2013-04-26,0.65
2013-04-29,0.66
2013-04-30,0.68
2013-05-01,0.67
2013-05-02,0.69
2013-05-03,0.72
2013-05-06,0.73
2013-05-07,0.73
2013-05-08,0.74
2013-05-09,0.74
2013-05-10,0.75
2013-05-13,0.75
2013-05-14,0.76
2013-05-15,0.77
2013-05-16,0.76
2013-05-17,0.79
2013-05-20,0.78
2013-05-21,0.79
2013-05-22,0.77
2013-05-23,0.76
2013-05-24,0.76
2013-05-28,0.77
2013-05-29,0.76
2013-05-30,0.77
2013-05-31,0.75
2013-06-03,0.76
2013-06-04,0.74
2013-06-05,0.72
2013-06-06,0.72
2013-06-07,0.76
2013-06-10,0.76
2013-06-11,0.73
2013-06-12,0.71
2013-06-13,0.73
2013-06-14,0.72
2013-06-17,0.74
2013-06-18,0.76
2013-06-19,0.73
2013-06-20,0.68
2013-06-21,0.67
2013-06-24,0.65
2013-06-25,0.66
2013-06-26,0.68
2013-06-27,0.69
2013-06-28,0.69
2013-07-01,0.71
2013-07-02,0.71
2013-07-03,0.72
2013-07-05,0.73
2013-07-08,0.73
2013-07-09,0.75
2013-07-10,0.76
2013-07-11,0.81
2013-07-12,0.82
2013-07-15,0.82
2013-07-16,0.82
2013-07-17,0.83
2013-07-18,0.82
2013-07-19,0.79
2013-07-22,0.8
2013-07-23,0.78
2013-07-24,0.79
2013-07-25,0.8
2013-07-26,0.82
2013-07-29,0.81
2013-07-30,0.83
2013-07-31,0.83
2013-08-01,0.86
2013-08-02,0.87
2013-08-05,0.87
2013-08-06,0.86
2013-08-07,0.85
2013-08-08,0.86
2013-08-09,0.85
2013-08-12,0.86
2013-08-13,0.87
2013-08-14,0.86
2013-08-15,0.82
2013-08-16,0.82
2013-08-19,0.81
2013-08-20,0.83
2013-08-21,0.82
2013-08-22,0.84
2013-08-23,0.86
2013-08-26,0.86
2013-08-27,0.8
2013-08-28,0.82
2013-08-29,0.83
2013-08-30,0.82
2013-09-03,0.83
2013-09-04,0.86
2013-09-05,0.86
2013-09-06,0.86
2013-09-09,0.89
2013-09-10,0.91
2013-09-11,0.9
2013-09-12,0.9
2013-09-13,0.9
2013-09-16,0.89
2013-09-17,0.91
2013-09-18,0.95
2013-09-19,0.95
2013-09-20,0.94
2013-09-23,0.94
2013-09-24,0.94
2013-09-25,0.93
2013-09-26,0.95
2013-09-27,0.94
2013-09-30,0.94
2013-10-01,0.97
2013-10-02,0.96
2013-10-03,0.93
2013-10-04,0.96
2013-10-07,0.93
2013-10-08,0.88
2013-10-09,0.87
2013-10-10,0.92
2013-10-11,0.95
2013-10-14,0.96
2013-10-15,0.95
2013-10-16,0.99
2013-10-17,1
2013-10-18,1.05
2013-10-21,1.06
2013-10-22,1.06
2013-10-23,1.05
2013-10-24,1.06
2013-10-25,1.08
2013-10-28,1.08
2013-10-29,1.09
2013-10-30,1.08
2013-10-31,1.08
2013-11-01,1.08
2013-11-04,1.08
2013-11-05,1.09
2013-11-06,1.08
2013-11-07,1.02
2013-11-08,1.06
2013-11-11,1.06
2013-11-12,1.06
2013-11-13,1.1
2013-11-14,1.11
2013-11-15,1.12
2013-11-18,1.09
2013-11-19,1.08
2013-11-20,1.07
2013-11-21,1.1
2013-11-22,1.12
2013-11-25,1.13
2013-11-26,1.15
2013-11-27,1.17
2013-11-29,1.19
2013-12-02,1.18
2013-12-03,1.18
2013-12-04,1.18
2013-12-05,1.18
2013-12-06,1.2
2013-12-09,1.21
2013-12-10,1.21
2013-12-11,1.17
2013-12-12,1.16
2013-12-13,1.15
2013-12-16,1.17
2013-12-17,1.16
2013-12-18,1.2
2013-12-19,1.19
2013-12-20,1.23
2013-12-23,1.27
2013-12-24,1.27
2013-12-26,1.28
2013-12-27,1.27
2013-12-30,1.27
2013-12-31,1.29
2014-01-02,1.26
2014-01-03,1.24
2014-01-06,1.22
2014-01-07,1.25
2014-01-08,1.26
2014-01-09,1.25
2014-01-10,1.26
2014-01-13,1.21
2014-01-14,1.28
2014-01-15,1.31
2014-01-16,1.31
2014-01-17,1.28
2014-01-21,1.31
2014-01-22,1.33
2014-01-23,1.31
2014-01-24,1.23
2014-01-27,1.2
2014-01-28,1.2
2014-01-29,1.16
2014-01-30,1.22
2014-01-31,1.21
2014-02-03,1.13
2014-02-04,1.15
2014-02-05,1.14
2014-02-06,1.19
2014-02-07,1.25
2014-02-10,1.27
2014-02-11,1.31
2014-02-12,1.32
2014-02-13,1.36
2014-02-14,1.36
2014-02-18,1.38
2014-02-19,1.35
2014-02-20,1.37
2014-02-21,1.36
2014-02-24,1.39
2014-02-25,1.38
2014-02-26,1.38
2014-02-27,1.4
2014-02-28,1.4
2014-03-03,1.37
2014-03-04,1.42
2014-03-05,1.43
2014-03-06,1.43
2014-03-07,1.41
2014-03-10,1.41
2014-03-11,1.39
2014-03-12,1.41
2014-03-13,1.35
2014-03-14,1.32
2014-03-17,1.36
2014-03-18,1.4
2014-03-19,1.38
2014-03-20,1.39
2014-03-21,1.34
2014-03-24,1.31
2014-03-25,1.32
2014-03-26,1.27
2014-03-27,1.25
2014-03-28,1.26
2014-03-31,1.28
2014-04-01,1.35
2014-04-02,1.36
2014-04-03,1.33
2014-04-04,1.22
2014-04-07,1.19
2014-04-08,1.22
2014-04-09,1.28
2014-04-10,1.16
2014-04-11,1.12
2014-04-14,1.15
2014-04-15,1.16
2014-04-16,1.2
2014-04-17,1.2
2014-04-21,1.23
2014-04-22,1.26
2014-04-23,1.23
2014-04-24,1.26
2014-04-25,1.2
2014-04-28,1.22
2014-04-29,1.24
2014-04-30,1.25
2014-05-01,1.27
2014-05-02,1.26
2014-05-05,1.28
2014-05-06,1.23
2014-05-07,1.22
2014-05-08,1.21
2014-05-09,1.23
2014-05-12,1.29
2014-05-13,1.29
2014-05-14,1.27
2014-05-15,1.24
2014-05-16,1.26
2014-05-19,1.29
2014-05-20,1.28
2014-05-21,1.31
2014-05-22,1.33
2014-05-23,1.36
2014-05-27,1.41
2014-05-28,1.4
2014-05-29,1.42
2014-05-30,1.42
2014-06-02,1.42
2014-06-03,1.42
2014-06-04,1.43
2014-06-05,1.47
2014-06-06,1.49
2014-06-09,1.49
2014-06-10,1.5
2014-06-11,1.5
2014-06-12,1.46
2014-06-13,1.47
2014-06-16,1.47
2014-06-17,1.48
2014-06-18,1.5
2014-06-19,1.5
2014-06-20,1.5
2014-06-23,1.5
2014-06-24,1.5
2014-06-25,1.53
2014-06-26,1.53
2014-06-27,1.55
2014-06-30,1.56
2014-07-01,1.61
2014-07-02,1.62
2014-07-03,1.65
2014-07-07,1.63
2014-07-08,1.57
2014-07-09,1.61
2014-07-10,1.6
2014-07-11,1.62
2014-07-14,1.65
2014-07-15,1.64
2014-07-16,1.66
2014-07-17,1.59
2014-07-18,1.66
2014-07-21,1.66
2014-07-22,1.69
2014-07-23,1.72
2014-07-24,1.72
2014-07-25,1.7
2014-07-28,1.7
2014-07-29,1.69
2014-07-30,1.71
2014-07-31,1.61
2014-08-01,1.59
2014-08-04,1.62
2014-08-05,1.58
2014-08-06,1.58
2014-08-07,1.56
2014-08-08,1.6
2014-08-11,1.63
2014-08-12,1.62
2014-08-13,1.67
2014-08-14,1.7
2014-08-15,1.72
2014-08-18,1.77
2014-08-19,1.8
2014-08-20,1.8
2014-08-21,1.81
2014-08-22,1.81
2014-08-25,1.83
2014-08-26,1.84
2014-08-27,1.84
2014-08-28,1.83
2014-08-29,1.85
2014-09-02,1.87
2014-09-03,1.84
2014-09-04,1.83
2014-09-05,1.86
2014-09-08,1.87
2014-09-09,1.82
2014-09-10,1.87
2014-09-11,1.86
2014-09-12,1.83
2014-09-15,1.78
2014-09-16,1.83
2014-09-17,1.84
2014-09-18,1.88
2014-09-19,1.87
2014-09-22,1.82
2014-09-23,1.81
2014-09-24,1.86
2014-09-25,1.75
2014-09-26,1.8
2014-09-29,1.8
2014-09-30,1.8
2014-10-01,1.72
2014-10-02,1.72
2014-10-03,1.77
2014-10-06,1.75
2014-10-07,1.68
2014-10-08,1.78
2014-10-09,1.69
2014-10-10,1.56
2014-10-13,1.49
2014-10-14,1.49
2014-10-15,1.46
2014-10-16,1.44
2014-10-17,1.49
2014-10-20,1.56
2014-10-21,1.68
2014-10-22,1.65
2014-10-23,1.73
2014-10-24,1.77
2014-10-27,1.78
2014-10-28,1.86
2014-10-29,1.83
2014-10-30,1.84
2014-10-31,1.92
2014-11-03,1.94
2014-11-04,1.92
2014-11-05,1.92
2014-11-06,1.94
2014-11-07,1.93
2014-11-10,1.95
2014-11-11,1.97
2014-11-12,1.98
2014-11-13,2.01
2014-11-14,2.02
2014-11-17,2.01
2014-11-18,2.05
2014-11-19,2.02
2014-11-20,2.05
2014-11-21,2.07
2014-11-24,2.11
2014-11-25,2.12
2014-11-26,2.16
2014-11-28,2.2
2014-12-01,2.11
2014-12-02,2.14
2014-12-03,2.16
2014-12-04,2.15
2014-12-05,2.15
2014-12-08,2.1
2014-12-09,2.13
2014-12-10,2.02
2014-12-11,2.05
2014-12-12,1.99
2014-12-15,1.93
2014-12-16,1.83
2014-12-17,1.93
2014-12-18,2.07
2014-12-19,2.09
2014-12-22,2.11
2014-12-23,2.09
2014-12-24,2.1
2014-12-26,2.14
2014-12-29,2.14
2014-12-30,2.1
2014-12-31,2.03
2015-01-02,2.01
2015-01-05,1.92
2015-01-06,1.85
2015-01-07,1.92
2015-01-08,2.03
2015-01-09,1.99
2015-01-12,1.92
2015-01-13,1.92
2015-01-14,1.89
2015-01-15,1.82
2015-01-16,1.88
2015-01-20,1.92
2015-01-21,1.95
2015-01-22,2.06
2015-01-23,2.08
2015-01-26,2.07
2015-01-27,1.91
2015-01-28,1.88
2015-01-29,1.93
2015-01-30,1.89
2015-02-02,1.94
2015-02-03,1.99
2015-02-04,1.99
2015-02-05,2.04
2015-02-06,2
2015-02-09,1.98
2015-02-10,2.07
2015-02-11,2.1
2015-02-12,2.17
2015-02-13,2.23
2015-02-17,2.23
2015-02-18,2.24
2015-02-19,2.28
2015-02-20,2.32
2015-02-23,2.33
2015-02-24,2.33
2015-02-25,2.31
2015-02-26,2.35
2015-02-27,2.32
2015-03-02,2.38
2015-03-03,2.35
